"t_num","t_dir","r_num","r_dir","R_pt_ct","NR_pt_ct","kadmon_index_top","kadmon_index_bottom","kadmon_index"
35,"N",7,"W",2,0,-2,1.41338822611233,-1.41503938058208
35,"N",15,"E",4,0,-4,1.99766491455695,-2.00233781494187
35,"N",6,"W",2,0,-2,1.41338822611233,-1.41503938058208
35,"N",14,"E",5,0,-5,2.23280411942157,-2.23933660660537
35,"N",9,"E",4,0,-4,1.99766491455695,-2.00233781494187
35,"N",10,"E",4,0,-4,1.99766491455695,-2.00233781494187
35,"N",5,"W",2,0,-2,1.41338822611233,-1.41503938058208
35,"N",13,"E",3,0,-3,1.73053434662654,-1.73356859738041
35,"N",8,"E",5,0,-5,2.23280411942157,-2.23933660660537
35,"N",7,"E",5,0,-5,2.23280411942157,-2.23933660660537
35,"N",11,"E",5,0,-5,2.23280411942157,-2.23933660660537
35,"N",4,"W",3,0,-3,1.73053434662654,-1.73356859738041
35,"N",6,"E",6,0,-6,2.44519866256641,-2.45378835341852
35,"N",5,"E",5,0,-5,2.23280411942157,-2.23933660660537
35,"N",12,"E",4,0,-4,1.99766491455695,-2.00233781494187
35,"N",3,"E",3,0,-3,1.73053434662654,-1.73356859738041
35,"N",4,"E",6,0,-6,2.44519866256641,-2.45378835341852
35,"N",3,"W",4,0,-4,1.99766491455695,-2.00233781494187
35,"N",2,"W",3,0,-3,1.73053434662654,-1.73356859738041
35,"N",2,"E",1,0,-1,0.999708242152798,-1.00029184299469
35,"N",1,"E",5,0,-5,2.23280411942157,-2.23933660660537
35,"N",1,"W",2,0,-2,1.41338822611233,-1.41503938058208
34,"N",19,"W",0,0,0,0,NA
34,"N",18,"W",4,0,-4,1.99766491455695,-2.00233781494187
34,"N",17,"W",5,0,-5,2.23280411942157,-2.23933660660537
34,"N",16,"W",5,0,-5,2.23280411942157,-2.23933660660537
34,"N",15,"W",4,0,-4,1.99766491455695,-2.00233781494187
34,"N",14,"W",2,0,-2,1.41338822611233,-1.41503938058208
34,"N",13,"W",3,0,-3,1.73053434662654,-1.73356859738041
34,"N",12,"W",4,0,-4,1.99766491455695,-2.00233781494187
34,"N",11,"W",6,0,-6,2.44519866256641,-2.45378835341852
34,"N",10,"W",1,0,-1,0.999708242152798,-1.00029184299469
34,"N",9,"W",5,0,-5,2.23280411942157,-2.23933660660537
34,"N",16,"E",4,0,-4,1.99766491455695,-2.00233781494187
34,"N",8,"W",7,0,-7,2.64034314095416,-2.65117055863821
34,"N",15,"E",5,0,-5,2.23280411942157,-2.23933660660537
34,"N",14,"E",1,0,-1,0.999708242152798,-1.00029184299469
34,"N",7,"W",1,0,-1,0.999708242152798,-1.00029184299469
34,"N",9,"E",2,0,-2,1.41338822611233,-1.41503938058208
34,"N",10,"E",3,0,-3,1.73053434662654,-1.73356859738041
34,"N",11,"E",5,0,-5,2.23280411942157,-2.23933660660537
34,"N",13,"E",1,0,-1,0.999708242152798,-1.00029184299469
34,"N",6,"W",4,0,-4,1.99766491455695,-2.00233781494187
34,"N",5,"W",3,0,-3,1.73053434662654,-1.73356859738041
34,"N",12,"E",0,0,0,0,NA
34,"N",4,"W",3,0,-3,1.73053434662654,-1.73356859738041
34,"N",8,"E",9,0,-9,2.99211332066272,-3.0079074672234
34,"N",4,"E",3,0,-3,1.73053434662654,-1.73356859738041
34,"N",7,"E",1,0,-1,0.999708242152798,-1.00029184299469
34,"N",5,"E",1,0,-1,0.999708242152798,-1.00029184299469
34,"N",2,"E",5,0,-5,2.23280411942157,-2.23933660660537
34,"N",3,"E",3,0,-3,1.73053434662654,-1.73356859738041
34,"N",6,"E",5,0,-5,2.23280411942157,-2.23933660660537
34,"N",1,"E",1,0,-1,0.999708242152798,-1.00029184299469
34,"N",2,"W",4,0,-4,1.99766491455695,-2.00233781494187
34,"N",1,"W",5,0,-5,2.23280411942157,-2.23933660660537
34,"N",19,"W",0,0,0,0,NA
33,"N",19,"W",3,0,-3,1.73053434662654,-1.73356859738041
33,"N",18,"W",2,2,2.22044604925031e-16,1.41338822611233,1.57100930107355e-16
33,"N",17,"W",4,57,53,1.99766491455695,26.5309760479798
33,"N",16,"W",4,0,-4,1.99766491455695,-2.00233781494187
33,"N",15,"W",2,0,-2,1.41338822611233,-1.41503938058208
33,"N",14,"W",5,0,-5,2.23280411942157,-2.23933660660537
33,"N",13,"W",4,0,-4,1.99766491455695,-2.00233781494187
33,"N",12,"W",4,0,-4,1.99766491455695,-2.00233781494187
33,"N",11,"W",2,0,-2,1.41338822611233,-1.41503938058208
33,"N",10,"W",3,2,-1,1.73053434662654,-0.577856199126805
33,"N",9,"W",3,0,-3,1.73053434662654,-1.73356859738041
33,"N",8,"W",2,0,-2,1.41338822611233,-1.41503938058208
33,"N",14,"E",4,0,-4,1.99766491455695,-2.00233781494187
33,"N",7,"W",2,0,-2,1.41338822611233,-1.41503938058208
33,"N",13,"E",2,0,-2,1.41338822611233,-1.41503938058208
33,"N",6,"W",4,0,-4,1.99766491455695,-2.00233781494187
33,"N",5,"W",3,0,-3,1.73053434662654,-1.73356859738041
33,"N",11,"E",2,0,-2,1.41338822611233,-1.41503938058208
33,"N",12,"E",4,0,-4,1.99766491455695,-2.00233781494187
33,"N",4,"W",6,0,-6,2.44519866256641,-2.45378835341852
33,"N",9,"E",4,0,-4,1.99766491455695,-2.00233781494187
33,"N",3,"E",6,0,-6,2.44519866256641,-2.45378835341852
33,"N",10,"E",5,9,4,2.23280411942157,1.7914692852843
33,"N",4,"E",7,0,-7,2.64034314095416,-2.65117055863821
33,"N",8,"E",1,0,-1,0.999708242152798,-1.00029184299469
33,"N",2,"E",1,0,-1,0.999708242152798,-1.00029184299469
33,"N",5,"E",1,0,-1,0.999708242152798,-1.00029184299469
33,"N",6,"E",2,0,-2,1.41338822611233,-1.41503938058208
33,"N",7,"E",3,0,-3,1.73053434662654,-1.73356859738041
33,"N",1,"E",3,0,-3,1.73053434662654,-1.73356859738041
33,"N",3,"W",2,0,-2,1.41338822611233,-1.41503938058208
33,"N",2,"W",3,0,-3,1.73053434662654,-1.73356859738041
33,"N",1,"W",4,0,-4,1.99766491455695,-2.00233781494187
32,"N",19,"W",5,3,-2,2.23280411942157,-0.895734642642148
32,"N",18,"W",2,0,-2,1.41338822611233,-1.41503938058208
32,"N",17,"W",1,0,-1,0.999708242152798,-1.00029184299469
32,"N",16,"W",0,0,0,0,NA
32,"N",15,"W",0,0,0,0,NA
32,"N",14,"W",2,0,-2,1.41338822611233,-1.41503938058208
32,"N",13,"W",8,0,-8,2.82181864112619,-2.83505108492983
32,"N",12,"W",6,0,-6,2.44519866256641,-2.45378835341852
32,"N",11,"W",1,0,-1,0.999708242152798,-1.00029184299469
32,"N",10,"W",3,0,-3,1.73053434662654,-1.73356859738041
32,"N",14,"E",3,0,-3,1.73053434662654,-1.73356859738041
32,"N",13,"E",5,0,-5,2.23280411942157,-2.23933660660537
32,"N",11,"E",1,0,-1,0.999708242152798,-1.00029184299469
32,"N",12,"E",5,0,-5,2.23280411942157,-2.23933660660537
32,"N",10,"E",5,0,-5,2.23280411942157,-2.23933660660537
32,"N",4,"W",5,0,-5,2.23280411942157,-2.23933660660537
32,"N",2,"E",5,0,-5,2.23280411942157,-2.23933660660537
32,"N",3,"E",4,0,-4,1.99766491455695,-2.00233781494187
32,"N",4,"E",2,0,-2,1.41338822611233,-1.41503938058208
32,"N",1,"E",3,0,-3,1.73053434662654,-1.73356859738041
32,"N",8,"E",2,0,-2,1.41338822611233,-1.41503938058208
32,"N",7,"E",6,0,-6,2.44519866256641,-2.45378835341852
32,"N",9,"E",3,0,-3,1.73053434662654,-1.73356859738041
32,"N",6,"E",2,0,-2,1.41338822611233,-1.41503938058208
32,"N",3,"W",5,0,-5,2.23280411942157,-2.23933660660537
32,"N",5,"E",5,0,-5,2.23280411942157,-2.23933660660537
32,"N",2,"W",2,0,-2,1.41338822611233,-1.41503938058208
32,"N",1,"W",2,0,-2,1.41338822611233,-1.41503938058208
31,"N",15,"E",0,0,0,0,NA
31,"N",14,"E",4,0,-4,1.99766491455695,-2.00233781494187
31,"N",13,"E",4,0,-4,1.99766491455695,-2.00233781494187
31,"N",12,"E",5,0,-5,2.23280411942157,-2.23933660660537
31,"N",4,"W",1,0,-1,0.999708242152798,-1.00029184299469
31,"N",2,"E",5,0,-5,2.23280411942157,-2.23933660660537
31,"N",11,"E",5,0,-5,2.23280411942157,-2.23933660660537
31,"N",3,"E",2,0,-2,1.41338822611233,-1.41503938058208
31,"N",3,"W",1,0,-1,0.999708242152798,-1.00029184299469
31,"N",4,"E",4,0,-4,1.99766491455695,-2.00233781494187
31,"N",10,"E",1,0,-1,0.999708242152798,-1.00029184299469
31,"N",8,"E",4,0,-4,1.99766491455695,-2.00233781494187
31,"N",1,"E",2,0,-2,1.41338822611233,-1.41503938058208
31,"N",9,"E",0,0,0,0,NA
31,"N",2,"W",5,0,-5,2.23280411942157,-2.23933660660537
31,"N",7,"E",5,0,-5,2.23280411942157,-2.23933660660537
31,"N",6,"E",4,0,-4,1.99766491455695,-2.00233781494187
31,"N",5,"E",3,0,-3,1.73053434662654,-1.73356859738041
31,"N",1,"W",3,0,-3,1.73053434662654,-1.73356859738041
30,"N",4,"W",2,0,-2,1.41338822611233,-1.41503938058208
30,"N",12,"E",4,0,-4,1.99766491455695,-2.00233781494187
30,"N",3,"W",4,0,-4,1.99766491455695,-2.00233781494187
30,"N",1,"E",1,0,-1,0.999708242152798,-1.00029184299469
30,"N",2,"E",3,0,-3,1.73053434662654,-1.73356859738041
30,"N",11,"E",5,0,-5,2.23280411942157,-2.23933660660537
30,"N",2,"W",8,0,-8,2.82181864112619,-2.83505108492983
30,"N",1,"W",4,0,-4,1.99766491455695,-2.00233781494187
